Word,Negative,Positive,Uncertainty,Litigious,Strong,Weak,Constraining
OFFENSE,0,0,0,1,0,0,0
OFFEREE,0,0,0,1,0,0,0
OFFEREES,0,0,0,1,0,0,0
OFFEROR,0,0,0,1,0,0,0
OFFERORS,0,0,0,1,0,0,0
OMISSION,1,0,0,0,0,0,0
OMISSIONS,1,0,0,0,0,0,0
OMIT,1,0,0,0,0,0,0
OMITS,1,0,0,0,0,0,0
OMITTED,1,0,0,0,0,0,0
OMITTING,1,0,0,0,0,0,0
ONEROUS,1,0,0,0,0,0,0
OPPORTUNISTIC,1,0,0,0,0,0,0
OPPORTUNISTICALLY,1,0,0,0,0,0,0
OPPORTUNITIES,0,1,0,0,0,0,0
OPPORTUNITY,0,1,0,0,0,0,0
OPPOSE,1,0,0,0,0,0,0
OPPOSED,1,0,0,0,0,0,0
OPPOSES,1,0,0,0,0,0,0
OPPOSING,1,0,0,0,0,0,0
OPPOSITION,1,0,0,0,0,0,0
OPPOSITIONS,1,0,0,0,0,0,0
OPTIMISTIC,0,1,0,0,0,0,0
OPTIONEE,0,0,0,1,0,0,0
OPTIONEES,0,0,0,1,0,0,0
ORDINARILY,0,0,1,0,0,0,0
OUTAGE,1,0,0,0,0,0,0
OUTAGES,1,0,0,0,0,0,0
OUTDATED,1,0,0,0,0,0,0
OUTMODED,1,0,0,0,0,0,0
OUTPERFORM,0,1,0,0,0,0,0
OUTPERFORMED,0,1,0,0,0,0,0
OUTPERFORMING,0,1,0,0,0,0,0
OUTPERFORMS,0,1,0,0,0,0,0
OVERAGE,1,0,0,0,0,0,0
OVERAGES,1,0,0,0,0,0,0
OVERBUILD,1,0,0,0,0,0,0
OVERBUILDING,1,0,0,0,0,0,0
OVERBUILDS,1,0,0,0,0,0,0
OVERBUILT,1,0,0,0,0,0,0
OVERBURDEN,1,0,0,0,0,0,0
OVERBURDENED,1,0,0,0,0,0,0
OVERBURDENING,1,0,0,0,0,0,0
OVERCAPACITIES,1,0,0,0,0,0,0
OVERCAPACITY,1,0,0,0,0,0,0
OVERCHARGE,1,0,0,0,0,0,0
OVERCHARGED,1,0,0,0,0,0,0
OVERCHARGES,1,0,0,0,0,0,0
OVERCHARGING,1,0,0,0,0,0,0
OVERCOME,1,0,0,0,0,0,0
OVERCOMES,1,0,0,0,0,0,0
OVERCOMING,1,0,0,0,0,0,0
OVERDUE,1,0,0,0,0,0,0
OVERESTIMATE,1,0,0,0,0,0,0
OVERESTIMATED,1,0,0,0,0,0,0
OVERESTIMATES,1,0,0,0,0,0,0
OVERESTIMATING,1,0,0,0,0,0,0
OVERESTIMATION,1,0,0,0,0,0,0
OVERESTIMATIONS,1,0,0,0,0,0,0
OVERLOAD,1,0,0,0,0,0,0
OVERLOADED,1,0,0,0,0,0,0
OVERLOADING,1,0,0,0,0,0,0
OVERLOADS,1,0,0,0,0,0,0
OVERLOOK,1,0,0,0,0,0,0
OVERLOOKED,1,0,0,0,0,0,0
OVERLOOKING,1,0,0,0,0,0,0
OVERLOOKS,1,0,0,0,0,0,0
OVERPAID,1,0,0,0,0,0,0
OVERPAYMENT,1,0,0,0,0,0,0
OVERPAYMENTS,1,0,0,0,0,0,0
OVERPRODUCED,1,0,0,0,0,0,0
OVERPRODUCES,1,0,0,0,0,0,0
OVERPRODUCING,1,0,0,0,0,0,0
OVERPRODUCTION,1,0,0,0,0,0,0
OVERRULE,0,0,0,1,0,0,0
OVERRULED,0,0,0,1,0,0,0
OVERRULES,0,0,0,1,0,0,0
OVERRULING,0,0,0,1,0,0,0
OVERRUN,1,0,0,0,0,0,0
OVERRUNNING,1,0,0,0,0,0,0
OVERRUNS,1,0,0,0,0,0,0
OVERSHADOW,1,0,0,0,0,0,0
OVERSHADOWED,1,0,0,0,0,0,0
OVERSHADOWING,1,0,0,0,0,0,0
OVERSHADOWS,1,0,0,0,0,0,0
OVERSTATE,1,0,0,0,0,0,0
OVERSTATED,1,0,0,0,0,0,0
OVERSTATEMENT,1,0,0,0,0,0,0
OVERSTATEMENTS,1,0,0,0,0,0,0
OVERSTATES,1,0,0,0,0,0,0
OVERSTATING,1,0,0,0,0,0,0
OVERSUPPLIED,1,0,0,0,0,0,0
OVERSUPPLIES,1,0,0,0,0,0,0
OVERSUPPLY,1,0,0,0,0,0,0
OVERSUPPLYING,1,0,0,0,0,0,0
OVERTLY,1,0,0,0,0,0,0
OVERTURN,1,0,0,0,0,0,0
OVERTURNED,1,0,0,0,0,0,0
OVERTURNING,1,0,0,0,0,0,0
OVERTURNS,1,0,0,0,0,0,0
OVERVALUE,1,0,0,0,0,0,0
OVERVALUED,1,0,0,0,0,0,0
OVERVALUING,1,0,0,0,0,0,0
PANIC,1,0,0,0,0,0,0
PANICS,1,0,0,0,0,0,0
PARA,0,0,0,1,0,0,0
PARI,0,0,0,1,0,0,0
PASSU,0,0,0,1,0,0,0
PATENTEE,0,0,0,1,0,0,0
PECUNIARILY,0,0,0,1,0,0,0
PENALIZE,1,0,0,0,0,0,0
PENALIZED,1,0,0,0,0,0,0
PENALIZES,1,0,0,0,0,0,0
PENALIZING,1,0,0,0,0,0,0
PENALTIES,1,0,0,0,0,0,0
PENALTY,1,0,0,0,0,0,0
PENDING,0,0,1,0,0,0,0
PERFECT,0,1,0,0,0,0,0
PERFECTED,0,1,0,0,0,0,0
PERFECTLY,0,1,0,0,0,0,0
PERFECTS,0,1,0,0,0,0,0
PERHAPS,0,0,1,0,0,1,0
PERIL,1,0,0,0,0,0,0
PERILS,1,0,0,0,0,0,0
PERJURY,1,0,0,1,0,0,0
PERMISSIBLE,0,0,0,0,0,0,1
PERMISSION,0,0,0,0,0,0,1
PERMISSIONS,0,0,0,0,0,0,1
PERMITTED,0,0,0,0,0,0,1
PERMITTEE,0,0,0,1,0,0,0
PERMITTEES,0,0,0,1,0,0,0
PERMITTING,0,0,0,0,0,0,1
PERPETRATE,1,0,0,1,0,0,0
PERPETRATED,1,0,0,1,0,0,0
PERPETRATES,1,0,0,1,0,0,0
PERPETRATING,1,0,0,1,0,0,0
PERPETRATION,1,0,0,1,0,0,0
PERSIST,1,0,0,0,0,0,0
PERSISTED,1,0,0,0,0,0,0
PERSISTENCE,1,0,0,0,0,0,0
PERSISTENT,1,0,0,0,0,0,0
PERSISTENTLY,1,0,0,0,0,0,0
PERSISTING,1,0,0,0,0,0,0
PERSISTS,1,0,0,0,0,0,0
PERSONAM,0,0,0,1,0,0,0
PERVASIVE,1,0,0,0,0,0,0
PERVASIVELY,1,0,0,0,0,0,0
PERVASIVENESS,1,0,0,0,0,0,0
PETITION,0,0,0,1,0,0,0
PETITIONED,0,0,0,1,0,0,0
PETITIONER,0,0,0,1,0,0,0
PETITIONERS,0,0,0,1,0,0,0
PETITIONING,0,0,0,1,0,0,0
PETITIONS,0,0,0,1,0,0,0
PETTY,1,0,0,0,0,0,0
PICKET,1,0,0,0,0,0,0
PICKETED,1,0,0,0,0,0,0
PICKETING,1,0,0,0,0,0,0
PLAINTIFF,1,0,0,1,0,0,0
PLAINTIFFS,1,0,0,1,0,0,0
PLEA,1,0,0,0,0,0,0
PLEAD,1,0,0,0,0,0,0
PLEADED,1,0,0,0,0,0,0
PLEADING,1,0,0,1,0,0,0
PLEADINGS,1,0,0,1,0,0,0
PLEADS,1,0,0,1,0,0,0
PLEAS,1,0,0,1,0,0,0
PLEASANT,0,1,0,0,0,0,0
PLEASANTLY,0,1,0,0,0,0,0
PLEASED,0,1,0,0,0,0,0
PLEASURE,0,1,0,0,0,0,0
PLED,1,0,0,0,0,0,0
PLEDGE,0,0,0,0,0,0,1
PLEDGED,0,0,0,0,0,0,1
PLEDGEE,0,0,0,1,0,0,0
PLEDGEES,0,0,0,1,0,0,0
PLEDGES,0,0,0,0,0,0,1
PLEDGING,0,0,0,0,0,0,1
PLEDGOR,0,0,0,1,0,0,0
PLEDGORS,0,0,0,1,0,0,0
PLENTIFUL,0,1,0,0,0,0,0
POOR,1,0,0,0,0,0,0
POORLY,1,0,0,0,0,0,0
POPULAR,0,1,0,0,0,0,0
POPULARITY,0,1,0,0,0,0,0
POSES,1,0,0,0,0,0,0
POSING,1,0,0,0,0,0,0
POSITIVE,0,1,0,0,0,0,0
POSITIVELY,0,1,0,0,0,0,0
POSSESSORY,0,0,0,1,0,0,0
POSSIBILITIES,0,0,1,0,0,0,0
POSSIBILITY,0,0,1,0,0,0,0
POSSIBLE,0,0,1,0,0,1,0
POSSIBLY,0,0,1,0,0,1,0
POSTCLOSING,0,0,0,1,0,0,0
POSTCLOSURE,0,0,0,1,0,0,0
POSTCONTRACT,0,0,0,1,0,0,0
POSTJUDGMENT,0,0,0,1,0,0,0
POSTPONE,1,0,0,0,0,0,0
POSTPONED,1,0,0,0,0,0,0
POSTPONEMENT,1,0,0,0,0,0,0
POSTPONEMENTS,1,0,0,0,0,0,0
POSTPONES,1,0,0,0,0,0,0
POSTPONING,1,0,0,0,0,0,0
PREAMENDMENT,0,0,0,1,0,0,0
PRECAUTION,0,0,1,0,0,0,0
PRECAUTIONARY,0,0,1,0,0,0,0
PRECAUTIONS,0,0,1,0,0,0,0
PRECIPITATED,1,0,0,0,0,0,0
PRECIPITOUS,1,0,0,0,0,0,0
PRECIPITOUSLY,1,0,0,0,0,0,0
PRECLUDE,1,0,0,0,0,0,1
PRECLUDED,1,0,0,0,0,0,1
PRECLUDES,1,0,0,0,0,0,1
PRECLUDING,1,0,0,0,0,0,1
PRECONDITION,0,0,0,0,0,0,1
PRECONDITIONS,0,0,0,0,0,0,1
PREDATORY,1,0,0,0,0,0,0
PREDECEASE,0,0,0,1,0,0,0
PREDECEASED,0,0,0,1,0,0,0
PREDECEASES,0,0,0,1,0,0,0
PREDECEASING,0,0,0,1,0,0,0
PREDICT,0,0,1,0,0,0,0
PREDICTABILITY,0,0,1,0,0,0,0
PREDICTED,0,0,1,0,0,0,0
PREDICTING,0,0,1,0,0,0,0
PREDICTION,0,0,1,0,0,0,0
PREDICTIONS,0,0,1,0,0,0,0
PREDICTIVE,0,0,1,0,0,0,0
PREDICTOR,0,0,1,0,0,0,0
PREDICTORS,0,0,1,0,0,0,0
PREDICTS,0,0,1,0,0,0,0
PREEMINENCE,0,1,0,0,0,0,0
PREEMINENT,0,1,0,0,0,0,0
PREHEARING,0,0,0,1,0,0,0
PREJUDICE,1,0,0,1,0,0,0
PREJUDICED,1,0,0,1,0,0,0
PREJUDICES,1,0,0,1,0,0,0
PREJUDICIAL,1,0,0,1,0,0,0
PREJUDICING,1,0,0,1,0,0,0
PRELIMINARILY,0,0,1,0,0,0,0
PRELIMINARY,0,0,1,0,0,0,0
PREMATURE,1,0,0,0,0,0,0
PREMATURELY,1,0,0,0,0,0,0
PREMIER,0,1,0,0,0,0,0
PREMIERE,0,1,0,0,0,0,0
PREPETITION,0,0,0,1,0,0,0
PRESET,0,0,0,0,0,0,1
PRESSING,1,0,0,0,0,0,0
PRESTIGE,0,1,0,0,0,0,0
PRESTIGIOUS,0,1,0,0,0,0,0
PRESUMABLY,0,0,1,0,0,0,0
PRESUME,0,0,1,0,0,0,0
PRESUMED,0,0,1,0,0,0,0
PRESUMES,0,0,1,0,0,0,0
PRESUMING,0,0,1,0,0,0,0
PRESUMPTION,0,0,1,0,0,0,0
PRESUMPTIONS,0,0,1,0,0,0,0
PRESUMPTIVELY,0,0,0,1,0,0,0
PRETRIAL,1,0,0,1,0,0,0
PREVENT,0,0,0,0,0,0,1
PREVENTED,0,0,0,0,0,0,1
PREVENTING,1,0,0,0,0,0,1
PREVENTION,1,0,0,0,0,0,0
PREVENTS,1,0,0,0,0,0,1
PRIMA,0,0,0,1,0,0,0
PRIVITY,0,0,0,1,0,0,0
PROACTIVE,0,1,0,0,0,0,0
PROACTIVELY,0,1,0,0,0,0,0
PROBABILISTIC,0,0,1,0,0,0,0
PROBABILITIES,0,0,1,0,0,0,0
PROBABILITY,0,0,1,0,0,0,0
PROBABLE,0,0,1,0,0,0,0
PROBABLY,0,0,1,0,0,0,0
PROBATE,0,0,0,1,0,0,0
PROBATED,0,0,0,1,0,0,0
PROBATES,0,0,0,1,0,0,0
PROBATING,0,0,0,1,0,0,0
PROBATION,0,0,0,1,0,0,0
PROBATIONAL,0,0,0,1,0,0,0
PROBATIONARY,0,0,0,1,0,0,0
PROBATIONER,0,0,0,1,0,0,0
PROBATIONERS,0,0,0,1,0,0,0
PROBATIONS,0,0,0,1,0,0,0
PROBLEM,1,0,0,0,0,0,0
PROBLEMATIC,1,0,0,0,0,0,0
PROBLEMATICAL,1,0,0,0,0,0,0
PROBLEMS,1,0,0,0,0,0,0
PROFICIENCY,0,1,0,0,0,0,0
PROFICIENT,0,1,0,0,0,0,0
PROFICIENTLY,0,1,0,0,0,0,0
PROFITABILITY,0,1,0,0,0,0,0
PROFITABLE,0,1,0,0,0,0,0
PROFITABLY,0,1,0,0,0,0,0
PROGRESS,0,1,0,0,0,0,0
PROGRESSED,0,1,0,0,0,0,0
PROGRESSES,0,1,0,0,0,0,0
PROGRESSING,0,1,0,0,0,0,0
PROHIBIT,0,0,0,0,0,0,1
PROHIBITED,0,0,0,0,0,0,1
PROHIBITING,0,0,0,0,0,0,1
PROHIBITION,0,0,0,0,0,0,1
PROHIBITIONS,0,0,0,0,0,0,1
PROHIBITIVE,0,0,0,0,0,0,1
PROHIBITIVELY,0,0,0,0,0,0,1
PROHIBITORY,0,0,0,0,0,0,1
PROHIBITS,0,0,0,0,0,0,1
PROLONG,1,0,0,0,0,0,0
PROLONGATION,1,0,0,0,0,0,0
PROLONGATIONS,1,0,0,0,0,0,0
PROLONGED,1,0,0,0,0,0,0
PROLONGING,1,0,0,0,0,0,0
PROLONGS,1,0,0,0,0,0,0
PROMULGATE,0,0,0,1,0,0,0
PROMULGATED,0,0,0,1,0,0,0
PROMULGATES,0,0,0,1,0,0,0
PROMULGATING,0,0,0,1,0,0,0
PROMULGATION,0,0,0,1,0,0,0
PROMULGATIONS,0,0,0,1,0,0,0
PROMULGATOR,0,0,0,1,0,0,0
PROMULGATORS,0,0,0,1,0,0,0
PRONE,1,0,0,0,0,0,0
PRORATA,0,0,0,1,0,0,0
PRORATION,0,0,0,1,0,0,0
PROSECUTE,1,0,0,1,0,0,0
PROSECUTED,1,0,0,1,0,0,0
PROSECUTES,1,0,0,1,0,0,0
PROSECUTING,1,0,0,1,0,0,0
PROSECUTION,1,0,0,1,0,0,0
PROSECUTIONS,1,0,0,1,0,0,0
PROSECUTOR,0,0,0,1,0,0,0
PROSECUTORIAL,0,0,0,1,0,0,0
PROSECUTORS,0,0,0,1,0,0,0
PROSPERED,0,1,0,0,0,0,0
PROSPERING,0,1,0,0,0,0,0
PROSPERITY,0,1,0,0,0,0,0
PROSPEROUS,0,1,0,0,0,0,0
PROSPERS,0,1,0,0,0,0,0
PROTEST,1,0,0,0,0,0,0
PROTESTED,1,0,0,0,0,0,0
PROTESTER,1,0,0,0,0,0,0
PROTESTERS,1,0,0,0,0,0,0
PROTESTING,1,0,0,0,0,0,0
PROTESTOR,1,0,0,0,0,0,0
PROTESTORS,1,0,0,0,0,0,0
PROTESTS,1,0,0,0,0,0,0
PROTRACTED,1,0,0,0,0,0,0
PROTRACTION,1,0,0,0,0,0,0
PROVISO,0,0,0,1,0,0,0
PROVISOES,0,0,0,1,0,0,0
PROVISOS,0,0,0,1,0,0,0
PROVOKE,1,0,0,0,0,0,0
PROVOKED,1,0,0,0,0,0,0
PROVOKES,1,0,0,0,0,0,0
PROVOKING,1,0,0,0,0,0,0
PUNISHABLE,0,0,0,1,0,0,0
PUNISHED,1,0,0,0,0,0,0
PUNISHES,1,0,0,0,0,0,0
PUNISHING,1,0,0,0,0,0,0
PUNISHMENT,1,0,0,0,0,0,0
PUNISHMENTS,1,0,0,0,0,0,0
PUNITIVE,1,0,0,0,0,0,0
PURPORT,1,0,0,0,0,0,0
PURPORTED,1,0,0,0,0,0,0
PURPORTEDLY,1,0,0,0,0,0,0
PURPORTING,1,0,0,0,0,0,0
PURPORTS,1,0,0,0,0,0,0
QUESTION,1,0,0,0,0,0,0
QUESTIONABLE,1,0,0,0,0,0,0
QUESTIONABLY,1,0,0,0,0,0,0
QUESTIONED,1,0,0,0,0,0,0
QUESTIONING,1,0,0,0,0,0,0
QUESTIONS,1,0,0,0,0,0,0
QUIT,1,0,0,0,0,0,0
QUITCLAIM,0,0,0,1,0,0,0
QUITCLAIMS,0,0,0,1,0,0,0
QUITTING,1,0,0,0,0,0,0
RACKETEER,1,0,0,0,0,0,0
RACKETEERING,1,0,0,0,0,0,0
RANDOM,0,0,1,0,0,0,0
RANDOMIZE,0,0,1,0,0,0,0
RANDOMIZED,0,0,1,0,0,0,0
RANDOMIZES,0,0,1,0,0,0,0
RANDOMIZING,0,0,1,0,0,0,0
RANDOMLY,0,0,1,0,0,0,0
RANDOMNESS,0,0,1,0,0,0,0
RATA,0,0,0,1,0,0,0
RATABLE,0,0,0,1,0,0,0
RATABLY,0,0,0,1,0,0,0
RATIONALIZATION,1,0,0,0,0,0,0
RATIONALIZATIONS,1,0,0,0,0,0,0
RATIONALIZE,1,0,0,0,0,0,0
RATIONALIZED,1,0,0,0,0,0,0
RATIONALIZES,1,0,0,0,0,0,0
RATIONALIZING,1,0,0,0,0,0,0
REARGUMENT,0,0,0,1,0,0,0
REASSESS,0,0,1,0,0,0,0
REASSESSED,0,0,1,0,0,0,0
REASSESSES,0,0,1,0,0,0,0
REASSESSING,0,0,1,0,0,0,0
REASSESSMENT,1,0,1,0,0,0,0
REASSESSMENTS,1,0,1,0,0,0,0
REASSIGN,1,0,0,0,0,0,0
REASSIGNED,1,0,0,0,0,0,0
REASSIGNING,1,0,0,0,0,0,0
REASSIGNMENT,1,0,0,0,0,0,0
REASSIGNMENTS,1,0,0,0,0,0,0
REASSIGNS,1,0,0,0,0,0,0
REBOUND,0,1,0,0,0,0,0
REBOUNDED,0,1,0,0,0,0,0
REBOUNDING,0,1,0,0,0,0,0
REBUT,0,0,0,1,0,0,0
REBUTS,0,0,0,1,0,0,0
REBUTTABLE,0,0,0,1,0,0,0
REBUTTABLY,0,0,0,1,0,0,0
REBUTTAL,0,0,0,1,0,0,0
REBUTTALS,0,0,0,1,0,0,0
REBUTTED,0,0,0,1,0,0,0
REBUTTING,0,0,0,1,0,0,0
RECALCULATE,0,0,1,0,0,0,0
RECALCULATED,0,0,1,0,0,0,0
RECALCULATES,0,0,1,0,0,0,0
RECALCULATING,0,0,1,0,0,0,0
RECALCULATION,0,0,1,0,0,0,0
RECALCULATIONS,0,0,1,0,0,0,0
RECALL,1,0,0,0,0,0,0
RECALLED,1,0,0,0,0,0,0
RECALLING,1,0,0,0,0,0,0
RECALLS,1,0,0,0,0,0,0
RECEPTIVE,0,1,0,0,0,0,0
RECESSION,1,0,0,0,0,0,0
RECESSIONARY,1,0,0,0,0,0,0
RECESSIONS,1,0,0,0,0,0,0
RECKLESS,1,0,0,0,0,0,0
RECKLESSLY,1,0,0,0,0,0,0
RECKLESSNESS,1,0,0,0,0,0,0
RECONSIDER,0,0,1,0,0,0,0
RECONSIDERED,0,0,1,0,0,0,0
RECONSIDERING,0,0,1,0,0,0,0
RECONSIDERS,0,0,1,0,0,0,0
RECORDATION,0,0,0,1,0,0,0
RECOUPABLE,0,0,0,1,0,0,0
RECOUPMENT,0,0,0,1,0,0,0
RECOUPMENTS,0,0,0,1,0,0,0
RECOURSE,0,0,0,1,0,0,0
RECOURSES,0,0,0,1,0,0,0
RECTIFICATION,0,0,0,1,0,0,0
RECTIFICATIONS,0,0,0,1,0,0,0
RECUSAL,0,0,0,1,0,0,0
RECUSE,0,0,0,1,0,0,0
RECUSED,0,0,0,1,0,0,0
RECUSES,0,0,0,1,0,0,0
RECUSING,0,0,0,1,0,0,0
REDACT,1,0,0,1,0,0,0
REDACTED,1,0,0,1,0,0,0
REDACTING,1,0,0,1,0,0,0
REDACTION,1,0,0,1,0,0,0
REDACTIONS,1,0,0,1,0,0,0
REDEFAULT,1,0,0,0,0,0,0
REDEFAULTED,1,0,0,0,0,0,0
REDEFAULTS,1,0,0,0,0,0,0
REDRESS,1,0,0,0,0,0,0
REDRESSED,1,0,0,0,0,0,0
REDRESSES,1,0,0,0,0,0,0
REDRESSING,1,0,0,0,0,0,0
REEXAMINATION,0,0,1,0,0,0,0
REEXAMINE,0,0,1,0,0,0,0
REEXAMINING,0,0,1,0,0,0,0
REFERENDA,0,0,0,1,0,0,0
REFERENDUM,0,0,0,1,0,0,0
REFERENDUMS,0,0,0,1,0,0,0
REFILE,0,0,0,1,0,0,0
REFILED,0,0,0,1,0,0,0
REFILES,0,0,0,1,0,0,0
REFILING,0,0,0,1,0,0,0
REFRAIN,0,0,0,0,0,0,1
REFRAINING,0,0,0,0,0,0,1
REFRAINS,0,0,0,0,0,0,1
REFUSAL,1,0,0,0,0,0,0
REFUSALS,1,0,0,0,0,0,0
REFUSE,1,0,0,0,0,0,0
REFUSED,1,0,0,0,0,0,0
REFUSES,1,0,0,0,0,0,0
REFUSING,1,0,0,0,0,0,0
REGAIN,0,1,0,0,0,0,0
REGAINED,0,1,0,0,0,0,0
REGAINING,0,1,0,0,0,0,0
REGULATE,0,0,0,1,0,0,0
REGULATED,0,0,0,1,0,0,0
REGULATES,0,0,0,1,0,0,0
REGULATING,0,0,0,1,0,0,0
REGULATION,0,0,0,1,0,0,0
REGULATIONS,0,0,0,1,0,0,0
REGULATIVE,0,0,0,1,0,0,0
REGULATOR,0,0,0,1,0,0,0
REGULATORS,0,0,0,1,0,0,0
REGULATORY,0,0,0,1,0,0,0
REHEAR,0,0,0,1,0,0,0
REHEARD,0,0,0,1,0,0,0
REHEARING,0,0,0,1,0,0,0
REHEARINGS,0,0,0,1,0,0,0
REINTERPRET,0,0,1,0,0,0,0
REINTERPRETATION,0,0,1,0,0,0,0
REINTERPRETATIONS,0,0,1,0,0,0,0
REINTERPRETED,0,0,1,0,0,0,0
REINTERPRETING,0,0,1,0,0,0,0
REINTERPRETS,0,0,1,0,0,0,0
REJECT,1,0,0,0,0,0,0
REJECTED,1,0,0,0,0,0,0
REJECTING,1,0,0,0,0,0,0
REJECTION,1,0,0,0,0,0,0
REJECTIONS,1,0,0,0,0,0,0
REJECTS,1,0,0,0,0,0,0
RELEASEES,0,0,0,1,0,0,0
RELINQUISH,1,0,0,0,0,0,0
RELINQUISHED,1,0,0,0,0,0,0
RELINQUISHES,1,0,0,0,0,0,0
RELINQUISHING,1,0,0,0,0,0,0
RELINQUISHMENT,1,0,0,0,0,0,0
RELINQUISHMENTS,1,0,0,0,0,0,0
RELUCTANCE,1,0,0,0,0,0,0
RELUCTANT,1,0,0,0,0,0,0
REMAND,0,0,0,1,0,0,0
REMANDED,0,0,0,1,0,0,0
REMANDING,0,0,0,1,0,0,0
REMANDS,0,0,0,1,0,0,0
REMEDIATE,0,0,0,1,0,0,0
REMEDIATED,0,0,0,1,0,0,0
REMEDIATING,0,0,0,1,0,0,0
REMEDIATION,0,0,0,1,0,0,0
REMEDIATIONS,0,0,0,1,0,0,0
REMEDIED,0,0,0,1,0,0,0
REMISED,0,0,0,1,0,0,0
RENEGOTIATE,1,0,0,0,0,0,0
RENEGOTIATED,1,0,0,0,0,0,0
RENEGOTIATES,1,0,0,0,0,0,0
RENEGOTIATING,1,0,0,0,0,0,0
RENEGOTIATION,1,0,0,0,0,0,0
RENEGOTIATIONS,1,0,0,0,0,0,0
RENOUNCE,1,0,0,0,0,0,0
RENOUNCED,1,0,0,0,0,0,0
RENOUNCEMENT,1,0,0,0,0,0,0
RENOUNCEMENTS,1,0,0,0,0,0,0
RENOUNCES,1,0,0,0,0,0,0
RENOUNCING,1,0,0,0,0,0,0
REPARATION,1,0,0,0,0,0,0
REPARATIONS,1,0,0,0,0,0,0
REPLEDGED,0,0,0,1,0,0,0
REPLEVIN,0,0,0,1,0,0,0
REPOSSESSED,1,0,0,0,0,0,0
REPOSSESSES,1,0,0,0,0,0,0
REPOSSESSING,1,0,0,0,0,0,0
REPOSSESSION,1,0,0,0,0,0,0
REPOSSESSIONS,1,0,0,0,0,0,0
REPRORATED,0,0,0,1,0,0,0
REPUDIATE,1,0,0,0,0,0,0
REPUDIATED,1,0,0,0,0,0,0
REPUDIATES,1,0,0,0,0,0,0
REPUDIATING,1,0,0,0,0,0,0
REPUDIATION,1,0,0,0,0,0,0
REPUDIATIONS,1,0,0,0,0,0,0
REQUESTER,0,0,0,1,0,0,0
REQUESTOR,0,0,0,1,0,0,0
REQUIRE,0,0,0,0,0,0,1
REQUIRED,0,0,0,0,0,0,1
REQUIREMENT,0,0,0,0,0,0,1
REQUIREMENTS,0,0,0,0,0,0,1
REQUIRES,0,0,0,0,0,0,1
REQUIRING,0,0,0,0,0,0,1
REREGULATION,0,0,0,1,0,0,0
RESCIND,0,0,0,1,0,0,0
RESCINDED,0,0,0,1,0,0,0
RESCINDING,0,0,0,1,0,0,0
RESCINDS,0,0,0,1,0,0,0
RESCISSION,0,0,0,1,0,0,0
RESCISSIONS,0,0,0,1,0,0,0
RESIGN,1,0,0,0,0,0,0
RESIGNATION,1,0,0,0,0,0,0
RESIGNATIONS,1,0,0,0,0,0,0
RESIGNED,1,0,0,0,0,0,0
RESIGNING,1,0,0,0,0,0,0
RESIGNS,1,0,0,0,0,0,0
RESOLVE,0,1,0,0,0,0,0
RESTATE,1,0,0,0,0,0,0
RESTATED,1,0,0,0,0,0,0
RESTATEMENT,1,0,0,0,0,0,0
RESTATEMENTS,1,0,0,0,0,0,0
RESTATES,1,0,0,0,0,0,0
RESTATING,1,0,0,0,0,0,0
RESTITUTIONARY,0,0,0,1,0,0,0
RESTRAIN,0,0,0,0,0,0,1
RESTRAINED,0,0,0,0,0,0,1
RESTRAINING,0,0,0,0,0,0,1
RESTRAINS,0,0,0,0,0,0,1
RESTRAINT,0,0,0,0,0,0,1
RESTRAINTS,0,0,0,0,0,0,1
RESTRICT,0,0,0,0,0,0,1
RESTRICTED,0,0,0,0,0,0,1
RESTRICTING,0,0,0,0,0,0,1
RESTRICTION,0,0,0,0,0,0,1
RESTRICTIONS,0,0,0,0,0,0,1
RESTRICTIVE,0,0,0,0,0,0,1
RESTRICTIVELY,0,0,0,0,0,0,1
RESTRICTIVENESS,0,0,0,0,0,0,1
RESTRICTS,0,0,0,0,0,0,1
RESTRUCTURE,1,0,0,0,0,0,0
RESTRUCTURED,1,0,0,0,0,0,0
RESTRUCTURES,1,0,0,0,0,0,0
RESTRUCTURING,1,0,0,0,0,0,0
RESTRUCTURINGS,1,0,0,0,0,0,0
RETALIATE,1,0,0,0,0,0,0
RETALIATED,1,0,0,0,0,0,0
RETALIATES,1,0,0,0,0,0,0
RETALIATING,1,0,0,0,0,0,0
RETALIATION,1,0,0,0,0,0,0
RETALIATIONS,1,0,0,0,0,0,0
RETALIATORY,1,0,0,0,0,0,0
RETENDERING,0,0,0,1,0,0,0
RETRIBUTION,1,0,0,0,0,0,0
RETRIBUTIONS,1,0,0,0,0,0,0
RETROCEDE,0,0,0,1,0,0,0
RETROCEDED,0,0,0,1,0,0,0
RETROCESSIONAIRES,0,0,0,1,0,0,0
REVISE,0,0,1,0,0,0,0
REVISED,0,0,1,0,0,0,0
REVOCABILITY,0,0,0,1,0,0,0
REVOCATION,1,0,0,1,0,0,0
REVOCATIONS,1,0,0,1,0,0,0
REVOKE,1,0,0,0,0,0,0
REVOKED,1,0,0,0,0,0,0
REVOKES,1,0,0,0,0,0,0
REVOKING,1,0,0,0,0,0,0
REVOLUTIONIZE,0,1,0,0,0,0,0
REVOLUTIONIZED,0,1,0,0,0,0,0
REVOLUTIONIZES,0,1,0,0,0,0,0
REVOLUTIONIZING,0,1,0,0,0,0,0
REWARD,0,1,0,0,0,0,0
